,age_group,amazon_product_url,article_chapter_link,asterisk,author,book_image,book_image_height,book_image_width,book_review_link,book_uri,buy_links,contributor,contributor_note,dagger,description,first_chapter_link,isbns,price,primary_isbn10,primary_isbn13,publisher,rank,rank_last_week,sunday_review_link,title,weeks_on_list
0,,https://www.amazon.com/One-Good-Deed-David-Baldacci/dp/1538750562?tag=NYTBS-20,,0,David Baldacci,https://s1.nyt.com/du/books/images/9781538750568.jpg,495,328,,nyt://book/f98ddab9-e895-565a-818a-b4488ec8c2e4,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781538750551?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538750551'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/One-Good-Deed-David-Baldacci/dp/1538750562?tag=NYTBS-20'}]",by David Baldacci,,0,A World War II veteran on parole must find the real killer in a small town or face going back to jail.,,"[{'isbn10': '1538750562', 'isbn13': '9781538750568'}, {'isbn10': '1538750554', 'isbn13': '9781538750551'}, {'isbn10': '1549151967', 'isbn13': '9781549151965'}, {'isbn10': '1549151940', 'isbn13': '9781549151941'}, {'isbn10': '1549151959', 'isbn13': '9781549151958'}, {'isbn10': '1549152769', 'isbn13': '9781549152764'}]",0,1538750554,9781538750551,Grand Central,1,0,,ONE GOOD DEED,1
1,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20,,0,Delia Owens,https://s1.nyt.com/du/books/images/9780735219090.jpg,495,328,,nyt://book/053b4109-4555-5aa1-9b39-cc40549bcdf0,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735219090?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735219090'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20'}]",by Delia Owens,,0,"In a quiet town on the North Carolina coast in 1969, a young woman who survived alone in the marsh becomes a murder suspect.",,"[{'isbn10': '0735219095', 'isbn13': '9780735219090'}, {'isbn10': '0735219117', 'isbn13': '9780735219113'}, {'isbn10': '0525640371', 'isbn13': '9780525640370'}, {'isbn10': '0593105419', 'isbn13': '9780593105412'}]",0,0735219095,9780735219090,Putnam,2,2,,WHERE THE CRAWDADS SING,46
2,,https://www.amazon.com/New-Girl-Novel-Gabriel-Allon-ebook/dp/B07F18LND4?tag=NYTBS-20,,0,Daniel Silva,https://s1.nyt.com/du/books/images/9780062834898.jpg,495,328,,nyt://book/e308e25d-b1dd-559d-92b2-ec81b7bbad80,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062834898?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062834898'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/New-Girl-Novel-Gabriel-Allon-ebook/dp/B07F18LND4?tag=NYTBS-20'}]",by Daniel Silva,,0,"Gabriel Allon, the chief of Israeli intelligence, partners with the crown prince of Saudi Arabia, whose daughter is kidnapped.",,"[{'isbn10': '0062834835', 'isbn13': '9780062834836'}, {'isbn10': '0062834894', 'isbn13': '9780062834898'}, {'isbn10': '0062835017', 'isbn13': '9780062835017'}]",0,0062834894,9780062834898,Harper,3,1,,THE NEW GIRL,2
3,,https://www.amazon.com/Nickel-Boys-Novel-Colson-Whitehead/dp/0385537077?tag=NYTBS-20,,0,Colson Whitehead,https://s1.nyt.com/du/books/images/9780385537070.jpg,495,328,https://www.nytimes.com/2019/07/11/books/review-nickel-boys-colson-whitehead.html,nyt://book/b9c84bf7-ad1c-56a3-9b42-e9b37e488f42,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780385537070?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385537070'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Nickel-Boys-Novel-Colson-Whitehead/dp/0385537077?tag=NYTBS-20'}]",by Colson Whitehead,,0,Two boys respond to horrors at a Jim Crow-era reform school in ways that impact them decades later.,,"[{'isbn10': '0385537077', 'isbn13': '9780385537070'}, {'isbn10': '0385537085', 'isbn13': '9780385537087'}]",0,0385537077,9780385537070,Doubleday,4,3,,THE NICKEL BOYS,2
4,,https://www.amazon.com/Reckoning-Novel-John-Grisham-ebook/dp/B079DBS447?tag=NYTBS-20,,0,John Grisham,https://s1.nyt.com/du/books/images/9780385544160.jpg,495,326,,nyt://book/821816fe-b672-571b-8cc7-5a23a25b58e8,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780525620938?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525620938'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Reckoning-Novel-John-Grisham-ebook/dp/B079DBS447?tag=NYTBS-20'}]",by John Grisham,,0,A decorated World War II veteran shoots and kills a pastor inside a Mississippi church.,,"[{'isbn10': '0385544154', 'isbn13': '9780385544153'}, {'isbn10': '0385544162', 'isbn13': '9780385544160'}, {'isbn10': '052563925X', 'isbn13': '9780525639251'}, {'isbn10': '0525639292', 'isbn13': '9780525639299'}, {'isbn10': '0385544170', 'isbn13': '9780385544177'}, {'isbn10': '1984819585', 'isbn13': '9781984819581'}, {'isbn10': '0525620931', 'isbn13': '9780525620938'}]",0,0525620931,9780525620938,Doubleday,5,8,,THE RECKONING,24
5,,https://www.amazon.com/Thrawn-Treason-Star-Wars/dp/1984820982?tag=NYTBS-20,,0,Timothy Zahn,https://s1.nyt.com/du/books/images/9781984820983.jpg,495,326,,nyt://book/9a3fee10-e876-5c52-934d-73a78cf64361,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781984820983?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984820983'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Thrawn-Treason-Star-Wars/dp/1984820982?tag=NYTBS-20'}]",by Timothy Zahn,,0,A Star Wars saga. Grand Admiral Thrawn must choose between his sense of duty to the Chiss Ascendancy and loyalty to the Empire.,,"[{'isbn10': '1984820982', 'isbn13': '9781984820983'}, {'isbn10': '1984800957', 'isbn13': '9781984800954'}]",0,1984820982,9781984820983,Del Rey,6,0,,THRAWN: TREASON,1
6,,https://www.amazon.com/Under-Currents-Novel-Nora-Roberts-ebook/dp/B07JBQTL3W?tag=NYTBS-20,,0,Nora Roberts,https://s1.nyt.com/du/books/images/9781250213273.jpg,495,328,,nyt://book/ec4fb99a-7b74-5c7b-857f-e58194c0c8ec,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781250213273?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250213273'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Under-Currents-Novel-Nora-Roberts-ebook/dp/B07JBQTL3W?tag=NYTBS-20'}]",by Nora Roberts,,0,Echoes of a violent childhood reverberate for Zane Bigelow when he starts a new kind of family in North Carolina’s Blue Ridge Mountains.,,"[{'isbn10': '1250207096', 'isbn13': '9781250207098'}, {'isbn10': '1250213274', 'isbn13': '9781250213273'}, {'isbn10': '1250219345', 'isbn13': '9781250219343'}, {'isbn10': '1250219353', 'isbn13': '9781250219350'}]",0,1250213274,9781250213273,St. Martin's,7,5,,UNDER CURRENTS,3
7,,https://www.amazon.com/Summer-69-Elin-Hilderbrand/dp/0316420018?tag=NYTBS-20,,0,Elin Hilderbrand,https://s1.nyt.com/du/books/images/9780316420013.jpg,495,320,,nyt://book/3d357104-ed40-5e87-aa7f-58d471af18cd,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780316420013?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316420013'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Summer-69-Elin-Hilderbrand/dp/0316420018?tag=NYTBS-20'}]",by Elin Hilderbrand,,0,"The Levin family undergoes dramatic events with a son in Vietnam, a daughter in protests and dark secrets hiding beneath the surface.",,"[{'isbn10': '0316420018', 'isbn13': '9780316420013'}, {'isbn10': '1549117351', 'isbn13': '9781549117350'}, {'isbn10': '1549119370', 'isbn13': '9781549119378'}]",0,0316420018,9780316420013,"Little, Brown",8,7,,SUMMER OF '69,6
8,,https://www.amazon.com/Before-We-Were-Yours-Novel/dp/0425284689?tag=NYTBS-20,,0,Lisa Wingate,https://s1.nyt.com/du/books/images/9780425284681.jpg,495,330,,nyt://book/44a5774a-c9b1-5b39-84b4-09e1985a9706,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780425284704?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780425284704'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Before-We-Were-Yours-Novel/dp/0425284689?tag=NYTBS-20'}]",by Lisa Wingate,,0,A South Carolina lawyer learns about the questionable practices of a Tennessee orphanage.,,"[{'isbn10': '0425284689', 'isbn13': '9780425284681'}, {'isbn10': '0425284697', 'isbn13': '9780425284698'}, {'isbn10': '1524797308', 'isbn13': '9781524797300'}, {'isbn10': '1432839128', 'isbn13': '9781432839123'}, {'isbn10': '0425284700', 'isbn13': '9780425284704'}, {'isbn10': '1984833030', 'isbn13': '9781984833037'}]",0,0425284700,9780425284704,Ballantine,9,10,,BEFORE WE WERE YOURS,46
9,,https://www.amazon.com/Tattooist-Auschwitz-Novel-Heather-Morris/dp/0062797158?tag=NYTBS-20,,0,Heather Morris,https://s1.nyt.com/du/books/images/9780062797155.jpg,495,328,https://www.nytimes.com/2018/11/16/books/review/tattooist-auschwitz-heather-morris.html,nyt://book/f61306e8-2543-561b-bbde-78c9d188cb39,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062797155?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062797155'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Tattooist-Auschwitz-Novel-Heather-Morris/dp/0062797158?tag=NYTBS-20'}]",by Heather Morris,,0,A concentration camp detainee tasked with permanently marking fellow prisoners falls in love with one of them.,,"[{'isbn10': '0062797158', 'isbn13': '9780062797155'}, {'isbn10': '0062797166', 'isbn13': '9780062797162'}, {'isbn10': '006287067X', 'isbn13': '9780062870674'}, {'isbn10': '0062866990', 'isbn13': '9780062866998'}]",0,0062797158,9780062797155,Harper,10,11,,THE TATTOOIST OF AUSCHWITZ,46
10,,https://www.amazon.com/Window-Bay-Novel-Debbie-Macomber/dp/0399181334?tag=NYTBS-20,,0,Debbie Macomber,https://s1.nyt.com/du/books/images/9780399181337.jpg,495,326,,nyt://book/fb7c6e57-8bd4-532d-bbc7-a4768f4fad9b,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780399181337?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399181337'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Window-Bay-Novel-Debbie-Macomber/dp/0399181334?tag=NYTBS-20'}]",by Debbie Macomber,,0,A single mom’s life takes unexpected turns when her two children go off to college.,,"[{'isbn10': '0399181334', 'isbn13': '9780399181337'}]",0,0399181334,9780399181337,Ballantine,11,6,,WINDOW ON THE BAY,2
11,,https://www.amazon.com/Little-Fires-Everywhere-Celeste-Ng-ebook/dp/B01N4VW75U?tag=NYTBS-20,,0,Celeste Ng,https://s1.nyt.com/du/books/images/9780735224308.jpg,495,328,https://www.nytimes.com/2017/09/25/books/review/little-fires-everywhere-celeste-ng.html,nyt://book/f343748c-cc89-5545-a895-324c4190a56f,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735224315?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735224315'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Little-Fires-Everywhere-Celeste-Ng-ebook/dp/B01N4VW75U?tag=NYTBS-20'}]",by Celeste Ng,,0,An artist upends a quiet town outside Cleveland.,,"[{'isbn10': '0735224293', 'isbn13': '9780735224292'}, {'isbn10': '0735224307', 'isbn13': '9780735224308'}, {'isbn10': '0525498079', 'isbn13': '9780525498070'}, {'isbn10': '0525498060', 'isbn13': '9780525498063'}, {'isbn10': '0735224315', 'isbn13': '9780735224315'}]",0,0735224315,9780735224315,Penguin Press,12,15,,LITTLE FIRES EVERYWHERE,44
12,,https://www.amazon.com/City-Girls-Novel-Elizabeth-Gilbert/dp/1594634734?tag=NYTBS-20,,0,Elizabeth Gilbert,https://s1.nyt.com/du/books/images/9781594634734.jpg,499,331,https://www.nytimes.com/2019/06/01/books/review/elizabeth-gilbert-city-of-girls.html,nyt://book/f0b6895c-ed25-5928-9bcb-917a0db713df,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781594634734?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781594634734'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/City-Girls-Novel-Elizabeth-Gilbert/dp/1594634734?tag=NYTBS-20'}]",by Elizabeth Gilbert,,0,An 89-year-old Vivian Morris looks back at the direction her life took when she entered the 1940s New York theater scene.,,"[{'isbn10': '1594634734', 'isbn13': '9781594634734'}, {'isbn10': '0698408322', 'isbn13': '9780698408326'}, {'isbn10': '0593104366', 'isbn13': '9780593104361'}, {'isbn10': '1984888463', 'isbn13': '9781984888464'}]",0,1594634734,9781594634734,Riverhead,13,14,,CITY OF GIRLS,8
13,,https://www.amazon.com/Eleanor-Oliphant-Completely-Fine-Novel/dp/0735220697?tag=NYTBS-20,,0,Gail Honeyman,https://s1.nyt.com/du/books/images/9780735220690.jpg,495,329,,nyt://book/2bd6c088-1047-5294-ba1e-aa762b6b06d8,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735220690?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735220690'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Eleanor-Oliphant-Completely-Fine-Novel/dp/0735220697?tag=NYTBS-20'}]",by Gail Honeyman,,0,A young woman’s well-ordered life is disrupted by the I.T. guy from her office.,,"[{'isbn10': '0735220697', 'isbn13': '9780735220690'}, {'isbn10': '0735220700', 'isbn13': '9780735220706'}, {'isbn10': '0735220689', 'isbn13': '9780735220683'}, {'isbn10': '1524749699', 'isbn13': '9781524749699'}, {'isbn10': '1524749680', 'isbn13': '9781524749682'}, {'isbn10': '1984832948', 'isbn13': '9781984832948'}, {'isbn10': '1410499642', 'isbn13': '9781410499646'}, {'isbn10': '0525506349', 'isbn13': '9780525506348'}]",0,0735220697,9780735220690,Penguin,14,0,,ELEANOR OLIPHANT IS COMPLETELY FINE,33
14,,https://www.amazon.com/Seekers-Krewe-Hunters-Book-28-ebook/dp/B07HG7GXCB?tag=NYTBS-20,,0,Heather Graham,https://s1.nyt.com/du/books/images/9781488096600.jpg,495,313,,nyt://book/a481b4da-2e76-56ce-a0b6-e5c4a08c35f4,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781488096600?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781488096600'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Seekers-Krewe-Hunters-Book-28-ebook/dp/B07HG7GXCB?tag=NYTBS-20'}]",by Heather Graham,,0,The 28th book in the Krewe of Hunters series. Former detective Joe Dunhill and nonfiction author Keri Wolf both have the ability to see and talk to the dead.,,"[{'isbn10': '1488096600', 'isbn13': '9781488096600'}, {'isbn10': '0778368793', 'isbn13': '9780778368793'}, {'isbn10': '0778368858', 'isbn13': '9780778368854'}]",0,1488096600,9781488096600,MIRA,15,0,,THE SEEKERS,1
0,,https://www.amazon.com/New-Girl-Novel-Gabriel-Allon-ebook/dp/B07F18LND4?tag=NYTBS-20,,0,Daniel Silva,https://s1.nyt.com/du/books/images/9780062834898.jpg,495,328,,nyt://book/e308e25d-b1dd-559d-92b2-ec81b7bbad80,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780062834898?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062834898'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/New-Girl-Novel-Gabriel-Allon-ebook/dp/B07F18LND4?tag=NYTBS-20'}]",by Daniel Silva,,0,"Gabriel Allon, the chief of Israeli intelligence, partners with the crown prince of Saudi Arabia, whose daughter is kidnapped.",,"[{'isbn10': '0062834835', 'isbn13': '9780062834836'}, {'isbn10': '0062834894', 'isbn13': '9780062834898'}, {'isbn10': '0062835017', 'isbn13': '9780062835017'}]",0,0062834894,9780062834898,Harper,1,0,,THE NEW GIRL,1
1,,https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20,,0,Delia Owens,https://s1.nyt.com/du/books/images/9780735219090.jpg,495,328,,nyt://book/053b4109-4555-5aa1-9b39-cc40549bcdf0,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780735219090?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735219090'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBS-20'}]",by Delia Owens,,0,"In a quiet town on the North Carolina coast in 1969, a young woman who survived alone in the marsh becomes a murder suspect.",,"[{'isbn10': '0735219095', 'isbn13': '9780735219090'}, {'isbn10': '0735219117', 'isbn13': '9780735219113'}, {'isbn10': '0525640371', 'isbn13': '9780525640370'}, {'isbn10': '0593105419', 'isbn13': '9780593105412'}]",0,0735219095,9780735219090,Putnam,2,2,,WHERE THE CRAWDADS SING,45
2,,https://www.amazon.com/Nickel-Boys-Novel-Colson-Whitehead/dp/0385537077?tag=NYTBS-20,,0,Colson Whitehead,https://s1.nyt.com/du/books/images/9780385537070.jpg,495,328,https://www.nytimes.com/2019/07/11/books/review-nickel-boys-colson-whitehead.html,nyt://book/b9c84bf7-ad1c-56a3-9b42-e9b37e488f42,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780385537070?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385537070'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Nickel-Boys-Novel-Colson-Whitehead/dp/0385537077?tag=NYTBS-20'}]",by Colson Whitehead,,0,Two boys respond to horrors at a Jim Crow-era reform school in ways that impact them decades later.,,"[{'isbn10': '0385537077', 'isbn13': '9780385537070'}, {'isbn10': '0385537085', 'isbn13': '9780385537087'}]",0,0385537077,9780385537070,Doubleday,3,0,,THE NICKEL BOYS,1
3,,https://www.amazon.com/Adventure-Zone-Murder-Rockport-Limited/dp/1250153719?tag=NYTBS-20,,0,Clint McElroy et al,https://s1.nyt.com/du/books/images/9781250153715.jpg,488,330,,nyt://book/6a0f7726-2442-544e-ae39-2e1feaf9636f,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781250153715?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250153715'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Adventure-Zone-Murder-Rockport-Limited/dp/1250153719?tag=NYTBS-20'}]",by Clint McElroy et al. Illustrated by Carey Pietsch,Illustrated by Carey Pietsch,0,"Based on the podcast from the McElroy family, a graphic novel sequel to “Here There Be Gerblins.”",,"[{'isbn10': '1250153719', 'isbn13': '9781250153715'}, {'isbn10': '1250234360', 'isbn13': '9781250240040'}, {'isbn10': '1250229286', 'isbn13': '9781250229281'}]",0,1250153719,9781250153715,First Second,4,0,,THE ADVENTURE ZONE: MURDER ON THE ROCKPORT LIMITED!,1
4,,https://www.amazon.com/Under-Currents-Novel-Nora-Roberts-ebook/dp/B07JBQTL3W?tag=NYTBS-20,,0,Nora Roberts,https://s1.nyt.com/du/books/images/9781250213273.jpg,495,328,,nyt://book/cc4c059b-8309-53be-96a3-19168a516440,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9781250207098?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250207098'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Under-Currents-Novel-Nora-Roberts-ebook/dp/B07JBQTL3W?tag=NYTBS-20'}]",by Nora Roberts,,0,Echoes of a violent childhood reverberate for Zane Bigelow when he starts a new kind of family in North Carolina’s Blue Ridge Mountains.,,"[{'isbn10': '1250207096', 'isbn13': '9781250207098'}, {'isbn10': '1250213274', 'isbn13': '9781250213273'}, {'isbn10': '1250219345', 'isbn13': '9781250219343'}, {'isbn10': '1250219353', 'isbn13': '9781250219350'}]",0,1250207096,9781250207098,St. Martin's,5,1,,UNDER CURRENTS,2
5,,https://www.amazon.com/Window-Bay-Novel-Debbie-Macomber/dp/0399181334?tag=NYTBS-20,,0,Debbie Macomber,https://s1.nyt.com/du/books/images/9780399181337.jpg,495,326,,nyt://book/5181bb06-7e3a-5c69-9e9e-3f2a1f5e9813,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780399181344?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399181344'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Window-Bay-Novel-Debbie-Macomber/dp/0399181334?tag=NYTBS-20'}]",by Debbie Macomber,,0,A single mom’s life takes unexpected turns when her two children go off to college.,,"[{'isbn10': '0399181334', 'isbn13': '9780399181337'}]",0,None,9780399181344,Ballantine,6,0,,WINDOW ON THE BAY,1
6,,https://www.amazon.com/Summer-69-Elin-Hilderbrand/dp/0316420018?tag=NYTBS-20,,0,Elin Hilderbrand,https://s1.nyt.com/du/books/images/9780316420013.jpg,495,320,,nyt://book/3d357104-ed40-5e87-aa7f-58d471af18cd,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780316420013?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316420013'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Summer-69-Elin-Hilderbrand/dp/0316420018?tag=NYTBS-20'}]",by Elin Hilderbrand,,0,"The Levin family undergoes dramatic events with a son in Vietnam, a daughter in protests and dark secrets hiding beneath the surface.",,"[{'isbn10': '0316420018', 'isbn13': '9780316420013'}, {'isbn10': '1549117351', 'isbn13': '9781549117350'}, {'isbn10': '1549119370', 'isbn13': '9781549119378'}]",0,0316420018,9780316420013,"Little, Brown",7,3,,SUMMER OF '69,5
7,,https://www.amazon.com/Reckoning-Novel-John-Grisham-ebook/dp/B079DBS447?tag=NYTBS-20,,0,John Grisham,https://s1.nyt.com/du/books/images/9780385544160.jpg,495,326,,nyt://book/821816fe-b672-571b-8cc7-5a23a25b58e8,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780525620938?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525620938'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Reckoning-Novel-John-Grisham-ebook/dp/B079DBS447?tag=NYTBS-20'}]",by John Grisham,,0,A decorated World War II veteran shoots and kills a pastor inside a Mississippi church.,,"[{'isbn10': '0385544154', 'isbn13': '9780385544153'}, {'isbn10': '0385544162', 'isbn13': '9780385544160'}, {'isbn10': '052563925X', 'isbn13': '9780525639251'}, {'isbn10': '0525639292', 'isbn13': '9780525639299'}, {'isbn10': '0385544170', 'isbn13': '9780385544177'}, {'isbn10': '1984819585', 'isbn13': '9781984819581'}, {'isbn10': '0525620931', 'isbn13': '9780525620938'}]",0,0525620931,9780525620938,Doubleday,8,4,,THE RECKONING,23
8,,https://www.amazon.com/Evvie-Drake-Starts-Over-Novel/dp/0525619240?tag=NYTBS-20,,0,Linda Holmes,https://s1.nyt.com/du/books/images/9780525619246.jpg,495,326,,nyt://book/68a81825-91db-5542-a260-152ffb88fdab,"[{'name': 'Local Booksellers', 'url': 'http://www.indiebound.org/book/9780525619246?aff=NYT'}, {'name': 'Barnes and Noble', 'url': 'http://www.anrdoezrs.net/click-7990613-11819508?url=http%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525619246'}, {'name': 'Amazon', 'url': 'https://www.amazon.com/Evvie-Drake-Starts-Over-Novel/dp/0525619240?tag=NYTBS-20'}]",by Linda Holmes,,0,"In a seaside town in Maine, a former Major League pitcher and a grieving widow assess their pasts.",,"[{'isbn10': '0525619240', 'isbn13': '9780525619246'}]",0,0525619240,9780525619246,Ballantine,9,11,,EVVIE DRAKE STARTS OVER,3
